id,neo_reference_id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,estimated_diameter_mean_km,estimated_diameter_min_m,estimated_diameter_max_m,relative_velocity_km_s,relative_velocity_km_h,miss_distance_km,miss_distance_astronomical,miss_distance_lunar,orbiting_body,close_approach_date,is_sentry_object,is_potentially_hazardous_asteroid
2612760,2612760,612760 (2004 EO20),-0.3757377727052438,-0.1690749724329274,-0.16907497285074882,-0.1690749727216353,92.1626548503,206.0819612321,-1.4270560258167915,13497.7012230906,-0.34691708424571704,0.2326105737,90.4855131693,Earth,2023-09-26,False,0
2480820,2480820,480820 (1998 VF32),-0.8560693499835891,0.3381061009641648,0.3381061008136409,0.33810610086015547,170.0415192713,380.2243960879,-0.19380333658194335,45184.4749675703,1.014644116299748,0.415371701,161.579591689,Earth,2023-09-27,False,1
3484839,3484839,(2010 AO2),-0.3323995852816334,-0.2013436079175912,-0.20134360787105532,-0.20134360788543562,87.2077289095,195.0024100049,0.9913471296085957,75635.3266075897,1.0904136424541289,0.4255421759,165.5359064251,Earth,2023-09-27,False,0
3558387,3558387,(2011 EG17),-0.9535802716867116,0.4847241989148928,0.4847241987187807,0.4847241987793826,192.5550781879,430.566244241,-0.1750992307883562,45665.051878741,-0.6993139205123289,0.1853086654,72.0850708406,Earth,2023-09-27,False,1
3591891,3591891,(2011 YA63),0.45491081958061574,-0.5611656941969925,-0.5611656943010598,-0.5611656942689012,31.9561886721,71.4562101727,-1.5098440423756725,11370.5741773926,0.5389455380411056,0.3515191115,136.7409343735,Earth,2023-09-27,False,0
3608565,3608565,(2012 RH10),-0.44435656945929347,-0.11419217789429016,-0.11419217778795464,-0.11419217782081413,100.5900390178,224.9261651032,-0.5224663567445248,36739.9194851444,0.1940602453962933,0.3052254709,118.7327081801,Earth,2023-09-27,False,0
3689018,3689018,(2014 RX22),0.9605230061893991,-0.6600592562486303,-0.6600592560862469,-0.6600592561364261,16.7708462163,37.5007521798,-0.3117420988694169,42154.196656383,-0.6655860263414818,0.1898359301,73.8461768089,Earth,2023-09-27,False,0
3692287,3692287,(2014 TC),1.0327533185620823,-0.6696693491295855,-0.6696693488263313,-0.669669348920042,15.2951935344,34.201092472,0.3565742786294877,59325.6895938688,-0.10080038816822705,0.265646595,103.336525455,Earth,2023-09-27,False,0
3831470,3831470,(2018 TW2),0.599371444325982,-0.5961777758016559,-0.5961777759260514,-0.5961777758876114,26.58,59.4346868419,-0.7157223819819301,31774.4651221668,0.1861940960899837,0.3041696048,118.3219762672,Earth,2023-09-27,False,0
3905993,3905993,(2019 XK1),0.9605230061893991,-0.6600592562486303,-0.6600592560862469,-0.6600592561364261,16.7708462163,37.5007521798,-1.4535136611848676,12817.9077688492,1.479012188280068,0.4777034069,185.8266252841,Earth,2023-09-27,False,0
