id,neo_reference_id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,estimated_diameter_mean_km,estimated_diameter_min_m,estimated_diameter_max_m,relative_velocity_km_s,relative_velocity_km_h,miss_distance_km,miss_distance_astronomical,miss_distance_lunar,orbiting_body,close_approach_date,is_sentry_object,is_potentially_hazardous_asteroid
3768613,3768613,(2017 BN123),22.6,0.0802703167,0.1794898848,0.12988010075,80.2703167283,179.4898847799,18.0921198186,65131.6313468992,45873455.810548455,0.3066451134,119.2849491126,Earth,2023-03-14,False,0
3769816,3769816,(2017 DW34),23.21,0.0606114923,0.1355314169,0.0980714546,60.6114922738,135.5314169419,15.2108239035,54758.9660524632,35167792.47544981,0.2350821738,91.4469656082,Earth,2023-03-14,False,0
3789142,3789142,(2017 VN2),27.4,0.0088014652,0.0196806745,0.01424106985,8.801465209,19.6806745089,8.6547975522,31157.2711880844,42059799.13820291,0.281152393,109.368280877,Earth,2023-03-14,False,0
3893862,3893862,(2019 XQ),23.8,0.046190746,0.1032856481,0.07473819705,46.1907460282,103.2856480504,10.190816933,36686.9409586873,65090748.32977839,0.4351047801,169.2557594589,Earth,2023-03-14,False,0
2612162,2612162,612162 (2000 LK),18.29,0.5841911542,1.3062911326,0.9452411434,584.1911541862,1306.2911326144,33.2056763578,119540.4348879155,26827374.14902912,0.1793299206,69.7593391134,Earth,2023-03-14,False,0
2471487,2471487,471487 (2011 VS5),19.75,0.2982325052,0.6668681546,0.4825503299,298.2325051535,666.8681546232,13.2512966348,47704.6678852336,41546378.54525292,0.2777203883,108.0332310487,Earth,2023-03-13,False,0
2526798,2526798,526798 (2007 AA9),22.58,0.0810130488,0.1811506842,0.1310818665,81.0130488243,181.1506842357,9.1539570305,32954.2453096341,33341883.856168296,0.2228767285,86.6990473865,Earth,2023-03-13,False,0
3802040,3802040,(2018 FF3),26.63,0.0125474356,0.028056919,0.0203021773,12.5474356368,28.0569190272,14.8895222415,53602.280069463,21014106.34244811,0.1404706253,54.6430732417,Earth,2023-03-13,False,0
3829489,3829489,(2018 RW7),21.61,0.1266353563,0.283165265,0.20490031065,126.6353562929,283.1652650258,24.3738836703,87745.9812130123,73624337.83795482,0.4921483029,191.4456898281,Earth,2023-03-13,False,0
3840791,3840791,(2019 GM1),27.25,0.0094309399,0.0210882227,0.015259581299999998,9.4309398858,21.0882226764,3.5928251668,12934.1706004312,15236750.925740365,0.1018513895,39.6201905155,Earth,2023-03-13,False,0
2566540,2566540,566540 (2018 RW7),21.61,0.1266353563,0.283165265,0.20490031065,126.6353562929,283.1652650258,24.3738836641,87745.9811906894,73624337.83795482,0.4921483029,191.4456898281,Earth,2023-03-13,False,0
3693145,3693145,(2014 TJ33),23.12,0.0631764148,0.1412667581,0.10222158645,63.1764148185,141.2667581089,13.3437166392,48037.3799011258,9135051.888372434,0.0610640505,23.7539156445,Earth,2023-03-12,False,0
3725152,3725152,(2015 PK9),23.7,0.0483676488,0.1081533507,0.07826049975,48.3676488219,108.1533506775,6.6227587153,23841.9313750202,28157592.49995326,0.1882218811,73.2183117479,Earth,2023-03-12,False,0
3726684,3726684,(2015 QT9),20.51,0.2101623793,0.4699373665,0.3400498729,210.1623793224,469.9373664779,16.4233105191,59123.9178688774,57136314.40908587,0.3819326733,148.5718099137,Earth,2023-03-12,False,0
3773672,3773672,(2017 GM),29.9,0.0027832677,0.0062235757,0.0045034217,2.7832676807,6.2235757337,28.0064780304,100823.3209093291,54940493.56587773,0.3672545175,142.8620073075,Earth,2023-03-12,True,0
3840696,3840696,(2019 FV),23.98,0.0425162524,0.0950692305,0.06879274145,42.5162524006,95.0692305162,17.533539325,63120.741570095,65274000.1854072,0.4363297431,169.7322700659,Earth,2023-03-12,False,0
3170208,3170208,(2003 YG136),25.24,0.0237987955,0.0532157244,0.03850725995,23.7987954683,53.2157244498,11.7679606276,42364.6582594943,50822224.93272925,0.3397255919,132.1532552491,Earth,2023-03-18,False,0
3182827,3182827,(2004 KZ14),20.5,0.2111324448,0.4721064988,0.3416194718,211.1324447897,472.1064988055,6.1884102773,22278.2769982436,16806003.455335077,0.1123411948,43.7007247772,Earth,2023-03-18,False,0
2619492,2619492,619492 (2004 KZ14),20.48,0.2130860292,0.4764748465,0.34478043785,213.0860292484,476.474846455,6.1883995136,22278.2382489945,16805942.808358576,0.1123407894,43.7005670766,Earth,2023-03-18,False,0
3449749,3449749,(2009 DO111),22.84,0.0718712133,0.1607089186,0.11629006595,71.871213318,160.7089186045,11.5571812418,41605.8524705761,12298395.6692639,0.0822096977,31.9795724053,Earth,2023-03-17,False,0
3454894,3454894,(2009 FY10),20.11,0.2526707542,0.5649889822,0.4088298682,252.6707541538,564.9889822141,32.0128991302,115246.4368688716,74576128.28572002,0.4985106291,193.9206347199,Earth,2023-03-17,False,0
3599482,3599482,(2012 DK4),23.6,0.0506471459,0.1132504611,0.0819488035,50.6471458835,113.2504610618,13.3351161348,48006.4180851025,39613526.08881601,0.2648000676,103.0072262964,Earth,2023-03-17,False,0
3633049,3633049,(2013 FY7),22.51,0.0836671502,0.1870854353,0.13537629275,83.6671501888,187.0854353059,9.4677151371,34083.7744936751,64099041.87914405,0.4284756319,166.6770208091,Earth,2023-03-17,False,0
3799748,3799748,(2018 DA2),23.28,0.0586887658,0.1312320699,0.09496041785,58.6887658036,131.2320698525,16.2892165973,58641.1797501155,13368510.253109854,0.0893629719,34.7621960691,Earth,2023-03-17,False,0
3825135,3825135,(2018 LV2),25.3,0.0231502122,0.0517654482,0.0374578302,23.150212221,51.7654482198,9.145947261,32925.4101396222,39969782.196380764,0.2671814926,103.9336006214,Earth,2023-03-17,False,0
3831916,3831916,(2018 UQ1),21.95,0.1082816778,0.2421251924,0.1752034351,108.2816778403,242.1251923687,11.6769569719,42037.0450989772,4105235.681673859,0.0274418057,10.6748624173,Earth,2023-03-17,False,1
3843800,3843800,(2019 RR1),24.5,0.0334622374,0.0748238376,0.0541430375,33.4622374455,74.8238376074,8.9960771557,32385.8777606331,65343110.15276769,0.4367917147,169.9119770183,Earth,2023-03-17,False,0
3430492,3430492,(2008 TP26),23.94,0.0433066885,0.0968366995,0.070071694,43.3066885476,96.8366994728,11.7281408432,42221.3070354786,12093290.332388684,0.0808386532,31.4462360948,Earth,2023-03-16,False,0
3463371,3463371,(2009 MW),20.86,0.1788771952,0.3999815682,0.2894293817,178.8771952404,399.981568182,8.2006481818,29522.3334543485,61075106.55813115,0.4082618727,158.8138684803,Earth,2023-03-16,False,0
3486442,3486442,(2010 BK2),22.04,0.1038855101,0.2322950625,0.1680902863,103.8855101016,232.2950624645,10.6270410764,38257.3478748834,50007700.74822358,0.334280834,130.035244426,Earth,2023-03-16,False,0
3666539,3666539,(2014 FS32),26.51,0.0132603497,0.0296510433,0.0214556965,13.2603496767,29.6510432825,9.2120629556,33163.4266400921,9378244.409115827,0.0626896921,24.3862902269,Earth,2023-03-16,False,0
3730326,3730326,(2015 TT178),20.95,0.1716148941,0.3837425691,0.2776787316,171.6148940774,383.7425691085,33.1246112132,119248.6003675711,61248134.1622946,0.4094184908,159.2637929212,Earth,2023-03-16,False,0
3762171,3762171,(2016 UY56),23.94,0.0433066885,0.0968366995,0.070071694,43.3066885476,96.8366994728,9.6696721307,34810.8196706248,31373357.453903113,0.2097179422,81.5802795158,Earth,2023-03-16,False,0
3773653,3773653,(2017 FL128),22.21,0.0960627415,0.2148028201,0.1554327808,96.0627414896,214.8028200758,18.4164370929,66299.1735343972,44774110.14697961,0.2992964415,116.4263157435,Earth,2023-03-16,False,0
2666241,2666241,666241 (2010 BK2),22.04,0.1038855101,0.2322950625,0.1680902863,103.8855101016,232.2950624645,10.6270410853,38257.3479072398,50007700.71830401,0.3342808338,130.0352443482,Earth,2023-03-16,False,0
2483656,2483656,483656 (2005 ES70),23.77,0.0468333233,0.1047224945,0.0757779089,46.8333233136,104.7224945415,12.0792194286,43485.1899428149,8383880.187763286,0.0560427778,21.8006405642,Earth,2023-03-15,False,0
3691093,3691093,(2014 SQ260),24.02,0.0417402433,0.0933340215,0.0675371324,41.7402433392,93.3340215038,13.578129692,48881.2668912576,19442930.986550927,0.1299679667,50.5575390463,Earth,2023-03-15,False,0
3989190,3989190,(2020 BL8),25.71,0.0191670368,0.0428587972,0.031012917,19.1670367967,42.8587972046,6.5590275945,23612.4993401446,16574327.636854911,0.1107925376,43.0982971264,Earth,2023-03-15,False,0
2098943,2098943,98943 Torifune (2001 CC21),18.71,0.4814541966,1.0765643117,0.77900925415,481.4541966183,1076.564311691,4.4636340778,16069.082680096,19427723.390679274,0.1298663102,50.5179946678,Earth,2023-03-21,False,0
2325102,2325102,325102 (2008 EY5),20.17,0.2457847746,0.5495914639,0.39768811925,245.7847746328,549.5914639134,26.6006711115,95762.4160014058,56106717.43594326,0.3750502426,145.8945443714,Earth,2023-03-21,False,0
2446955,2446955,446955 (2003 SC11),20.23,0.2390864572,0.5346135707,0.38685001395,239.0864571707,534.6135707332,26.3761717291,94954.218224746,56073200.28748614,0.3748261943,145.8073895827,Earth,2023-03-21,False,0
3177232,3177232,(2004 FG29),26.0,0.0167708462,0.0375007522,0.0271357992,16.7708462163,37.5007521798,26.4011560882,95044.1619175841,54211323.41848671,0.3623803161,140.9659429629,Earth,2023-03-21,False,0
3656931,3656931,(2014 BJ25),24.4,0.0350392641,0.0783501764,0.05669472025,35.0392641108,78.3501764334,15.1964972128,54707.3899659972,60114096.9172304,0.40183792,156.31495088,Earth,2023-03-21,False,0
3714452,3714452,(2015 FQ117),20.87,0.1780553292,0.3981438198,0.2880995745,178.0553291829,398.1438198091,14.399384306,51837.7835014592,60809365.30004053,0.4064855021,158.1228603169,Earth,2023-03-21,False,1
3752569,3752569,(2016 HF19),26.5,0.0133215567,0.0297879063,0.0215547315,13.3215566698,29.7879062798,5.9003558371,21241.281013512,12605804.915758591,0.0842646016,32.7789300224,Earth,2023-03-21,False,0
3773749,3773749,(2017 FD157),22.38,0.0888290416,0.1986277755,0.14372840855,88.8290416389,198.6277754808,16.7675070574,60363.0254066976,22985303.545405976,0.1536472648,59.7687860072,Earth,2023-03-21,False,0
3780791,3780791,(2017 QD3),22.23,0.095182033,0.212833496,0.1540077645,95.1820329819,212.8334959841,6.648954073,23936.2346627783,65440158.40497811,0.4374404422,170.1643320158,Earth,2023-03-21,False,0
3781025,3781025,(2017 QT17),24.0,0.0421264611,0.0941976306,0.06816204584999999,42.1264610556,94.1976305719,9.9564273179,35843.1383443398,73748914.55165032,0.4929810468,191.7696272052,Earth,2023-03-21,False,0
3802041,3802041,(2018 FE3),27.2,0.0096506147,0.0215794305,0.0156150226,9.6506146958,21.5794304844,5.4457344086,19604.6438708133,3881749.957621733,0.0259478959,10.0937315051,Earth,2023-03-21,True,0
2673713,2673713,673713 (2015 FQ117),20.87,0.1780553292,0.3981438198,0.2880995745,178.0553291829,398.1438198091,14.3993842979,51837.783472454,60809365.38979925,0.4064855027,158.1228605503,Earth,2023-03-21,False,1
2378842,2378842,378842 (2008 TD4),19.78,0.2941406018,0.6577183805,0.47592949115,294.1406017813,657.7183805256,30.562209005,110023.9524180576,63095139.10312308,0.4217649563,164.0665680007,Earth,2023-03-20,False,0
2514914,2514914,514914 (2008 TN26),20.09,0.2550086879,0.5702167609,0.41261272439999996,255.0086878569,570.2167609011,27.6458495417,99525.0583500023,50490476.99541299,0.3375079939,131.2906096271,Earth,2023-03-20,False,0
3057549,3057549,(2000 YA),23.88,0.0445199816,0.0995497053,0.07203484345,44.5199816448,99.5497053148,11.4779522112,41320.6279602926,17885503.749705683,0.1195572086,46.5077541454,Earth,2023-03-20,False,0
3117428,3117428,(2002 EN7),21.38,0.1407845434,0.3148038092,0.22779417629999998,140.7845433864,314.8038091933,26.2186597908,94387.1752469686,73604978.19808067,0.4920188917,191.3953488713,Earth,2023-03-20,False,0
3601925,3601925,(2012 FP52),24.6,0.0319561887,0.0714562102,0.05170619945,31.9561886721,71.4562101727,11.7758101011,42392.9163639942,41793171.42297382,0.2793700968,108.6749676552,Earth,2023-03-20,False,0
3693721,3693721,(2014 US7),26.6,0.0127219879,0.0284472297,0.0205846088,12.7219878539,28.4472296503,9.6156390961,34616.3007459038,43894078.790536225,0.2934137952,114.1379663328,Earth,2023-03-20,False,0
3759775,3759775,(2016 SL3),25.0,0.02658,0.0594346868,0.043007343399999995,26.58,59.4346868419,7.2885637525,26238.8295090595,21505318.518245332,0.1437541759,55.9203744251,Earth,2023-03-20,False,0
3797478,3797478,(2018 AL3),24.37,0.0355267088,0.079440136,0.0574834224,35.5267088298,79.4401359603,7.1632825255,25787.8170918438,58671072.66181598,0.3921918986,152.5626485554,Earth,2023-03-20,False,0
3797865,3797865,(2018 BP3),28.79,0.0046403953,0.0103762393,0.007508317299999999,4.6403952825,10.3762392941,6.4975312897,23391.1126428295,50376399.718464725,0.3367454344,130.9939739816,Earth,2023-03-20,True,0
3837610,3837610,(2019 AH3),28.22,0.0060333008,0.0134908707,0.00976208575,6.0333007763,13.4908706645,18.3739998598,66146.3994954528,64630497.931462094,0.4320281962,168.0589683218,Earth,2023-03-20,True,0
3837931,3837931,(2019 AZ13),19.55,0.3270054393,0.7312063912,0.52910591525,327.0054392819,731.2063912466,9.7626063913,35145.3830087578,23273278.81684492,0.1555722606,60.5176093734,Earth,2023-03-20,False,0
3838915,3838915,(2019 ER1),23.39,0.0557898221,0.1247498347,0.0902698284,55.7898221067,124.7498346832,4.6454625305,16723.6651096946,12797241.001578936,0.0855442728,33.2767221192,Earth,2023-03-20,False,0
3892162,3892162,(2019 UK13),24.71,0.0303777061,0.0679266159,0.049152161,30.3777061387,67.9266159267,6.9820854658,25135.5076767424,67725555.13166955,0.4527173758,176.1070591862,Earth,2023-03-20,False,0
2417655,2417655,417655 (2006 YF13),19.9,0.2783267681,0.6223575734,0.45034217075,278.3267680719,622.3575733667,9.3999766246,33839.9158484323,26010923.114038274,0.1738722825,67.6363178925,Earth,2023-03-25,False,0
3163748,3163748,(2003 UX5),20.28,0.233644185,0.5224442801,0.37804423254999997,233.6441849736,522.4442801486,10.4173586108,37502.4909987659,56306497.67207817,0.376385691,146.414033799,Earth,2023-03-25,False,1
3714458,3714458,(2015 FW117),22.83,0.0722029558,0.1614507173,0.11682683655,72.2029557657,161.4507172686,24.9843537384,89943.6734583178,41915060.92509028,0.2801848778,108.9919174642,Earth,2023-03-25,False,0
3749032,3749032,(2016 GL2),23.67,0.0490405098,0.1096579137,0.07934921175,49.0405098418,109.6579136575,8.5150039716,30654.0142975939,11887166.473375361,0.0794608003,30.9102513167,Earth,2023-03-25,False,0
3750664,3750664,(2016 GP134),22.05,0.1034081995,0.2312277636,0.16731798155,103.4081995395,231.2277636011,11.6983628761,42114.1063541274,43501226.51115401,0.2907877399,113.1164308211,Earth,2023-03-25,False,0
3840739,3840739,(2019 FS2),27.3,0.0092162655,0.0206081961,0.014912230799999999,9.216265485,20.6081961232,17.1785586163,61842.8110185706,55392980.358333565,0.3702792049,144.0386107061,Earth,2023-03-25,False,0
3843516,3843516,(2019 PS1),26.8,0.0116025908,0.0259441818,0.0187733863,11.6025908209,25.9441817907,23.7923441999,85652.4391197538,71052764.02118163,0.4749583936,184.7588151104,Earth,2023-03-25,False,0
3345304,3345304,(2006 ST131),21.53,0.1313877806,0.2937920088,0.2125898947,131.3877806011,293.7920088369,20.8656689248,75116.4081292552,58220508.4862256,0.3891800631,151.3910445459,Earth,2023-03-24,False,0
3398088,3398088,(2007 YF),24.85,0.0284809831,0.0636854144,0.04608319875,28.4809831332,63.6854143519,14.6364494073,52691.2178663106,53304107.526061386,0.3563159524,138.6069054836,Earth,2023-03-24,False,0
3467148,3467148,(2009 RZ3),18.82,0.4576726672,1.0233871954,0.7405299313,457.6726672313,1023.3871953728,40.1061717063,144382.2181426242,56599823.81997042,0.3783464552,147.1767710728,Earth,2023-03-24,False,1
3704770,3704770,(2015 BH92),25.0,0.02658,0.0594346868,0.043007343399999995,26.58,59.4346868419,9.7834489561,35220.4162419627,40324974.81268768,0.2695558086,104.8572095454,Earth,2023-03-24,False,0
3781947,3781947,(2017 SX17),28.3,0.0058150704,0.0130028927,0.009408981549999999,5.8150703965,13.0028927004,4.5900232677,16524.0837636622,37779346.14346305,0.2525393319,98.2378001091,Earth,2023-03-24,False,0
3825245,3825245,(2018 LX5),25.2,0.0242412481,0.0542050786,0.03922316335,24.2412481101,54.2050786336,8.2076734465,29547.6244074386,65632333.968029656,0.4387250565,170.6640469785,Earth,2023-03-24,False,0
3831185,3831185,(2018 TP),22.08,0.1019893859,0.2280551997,0.1650222928,101.9893858518,228.0551997482,26.3568700119,94884.7320426906,53364424.14558306,0.3567191441,138.7637470549,Earth,2023-03-24,False,0
3879280,3879280,(2019 UX1),24.09,0.0404161533,0.0903732663,0.0653947098,40.4161533403,90.3732662579,10.7567814537,38724.4132331699,18279796.68649557,0.1221928941,47.5330358049,Earth,2023-03-24,False,0
3789222,3789222,(2017 VS12),23.0,0.0667659413,0.1492931834,0.10802956235,66.7659413495,149.2931834393,13.8987989217,50035.6761180502,61760440.415670745,0.4128430466,160.5959451274,Earth,2023-03-23,False,0
3831866,3831866,(2018 TJ6),23.54,0.0520660914,0.1164233197,0.08424470554999999,52.0660914218,116.4233197418,20.8129611044,74926.6599759851,62592414.742918305,0.4184044515,162.7593316335,Earth,2023-03-23,False,0
2303248,2303248,303248 (2004 QV16),18.02,0.6615382752,1.4792445531,1.07039141415,661.5382751995,1479.244553064,23.8118594345,85722.6939643037,22919675.64798718,0.1532085694,59.5981334966,Earth,2023-03-22,False,0
3513745,3513745,(2010 FL48),22.11,0.100590039,0.2249261651,0.16275810205,100.5900390178,224.9261651032,15.2549408608,54917.7870989066,36512844.397651024,0.2440732906,94.9445100434,Earth,2023-03-22,False,0
3562320,3562320,(2011 GK44),25.6,0.0201629919,0.0450858206,0.03262440625,20.1629919443,45.0858206172,9.0679974291,32644.7907449036,26469865.742734816,0.1769401245,68.8297084305,Earth,2023-03-22,False,0
3663258,3663258,(2014 EL),27.0,0.0105816886,0.023661375,0.0171215318,10.5816885933,23.6613750114,8.9997836917,32399.2212899765,34840954.833899915,0.2328973991,90.5970882499,Earth,2023-03-22,False,0
3745058,3745058,(2016 EP1),22.26,0.0938760865,0.2099133109,0.1518946987,93.8760865307,209.9133109443,24.1341387217,86882.8993979562,62714261.549802676,0.4192189471,163.0761704219,Earth,2023-03-22,False,0
3371671,3371671,(2007 FH1),20.5,0.2111324448,0.4721064988,0.3416194718,211.1324447897,472.1064988055,21.1030261998,75970.8943192091,63908775.18491371,0.4272037776,166.1822694864,Earth,2023-03-19,False,0
3451019,3451019,(2009 EF3),21.57,0.1289896833,0.2884297004,0.20870969185,128.9896833431,288.4297003513,10.792152426,38851.7487334646,49494869.092168204,0.3308527661,128.7017260129,Earth,2023-03-19,False,0
3522631,3522631,(2010 KC),24.18,0.038775283,0.0867041687,0.06273972585,38.7752830381,86.70416872,14.6873279212,52874.3805162991,11366236.740541788,0.0759786001,29.5556754389,Earth,2023-03-19,False,0
3749027,3749027,(2016 FG39),26.9,0.0110803882,0.0247765013,0.01792844475,11.0803882126,24.7765012606,18.5154288101,66655.5437164831,53592172.63102127,0.3582415487,139.3559624443,Earth,2023-03-19,False,0
3749346,3749346,(2016 GD134),23.63,0.049952241,0.1116966065,0.08082442375,49.9522409906,111.6966064835,9.4569304923,34044.9497722201,35292332.37310949,0.2359146716,91.7708072524,Earth,2023-03-19,False,0
3763937,3763937,(2016 WH),27.07,0.0102460147,0.0229107855,0.0165784001,10.2460147468,22.9107854722,11.7721634256,42379.7883323036,6933397.715580231,0.0463469013,18.0289446057,Earth,2023-03-19,False,0
3774012,3774012,(2017 HK1),25.1,0.0253837029,0.0567596853,0.0410716941,25.3837029364,56.7596852866,13.1431238967,47315.2460279933,47640268.663565576,0.3184555279,123.8792003531,Earth,2023-03-19,False,0
3826808,3826808,(2018 PH22),22.06,0.102933082,0.2301653685,0.16654922525,102.9330820202,230.1653685307,30.0875928821,108315.334375479,62724783.44119019,0.4192892816,163.1035305424,Earth,2023-03-19,False,0
3836296,3836296,(2018 WH1),28.6,0.0050647146,0.0113250461,0.00819488035,5.0647145883,11.3250461062,3.7062779909,13342.6007673472,28940891.794244245,0.1934579135,75.2551283515,Earth,2023-03-19,True,0
3840124,3840124,(2019 FF),26.3,0.0146067964,0.0326617897,0.023634293049999998,14.6067964271,32.6617897446,7.2371371492,26053.6937370917,8345539.510304394,0.0557864862,21.7009431318,Earth,2023-03-19,False,0
3843610,3843610,(2019 QW1),22.42,0.0872077289,0.19500241,0.14110506945,87.2077289095,195.0024100049,24.0241364898,86486.8913634298,15636251.334465375,0.1045218848,40.6590131872,Earth,2023-03-19,False,0
2665326,2665326,665326 (2009 EF3),21.57,0.1289896833,0.2884297004,0.20870969185,128.9896833431,288.4297003513,10.7921524447,38851.7488010831,49494869.092168204,0.3308527661,128.7017260129,Earth,2023-03-19,False,0
3457840,3457840,(2009 HA21),20.85,0.1797028549,0.4018277992,0.29076532705,179.7028548592,401.8277992159,30.9990003104,111596.4011175912,35703029.55409295,0.2386600127,92.8387449403,Earth,2023-04-01,False,1
3529625,3529625,(2010 LM68),20.74,0.1890405519,0.4227075246,0.30587403825,189.0405519291,422.7075246174,8.6892792567,31281.4053239463,57189554.46592486,0.3822885611,148.7102502679,Earth,2023-04-01,False,0
3608667,3608667,(2012 RT16),26.9,0.0110803882,0.0247765013,0.01792844475,11.0803882126,24.7765012606,11.7318649929,42234.7139745988,47664993.73576578,0.3186208048,123.9434930672,Earth,2023-04-01,False,0
3729834,3729834,(2015 TX144),27.7,0.0076657557,0.0171411509,0.012403453299999999,7.6657557353,17.1411509231,7.8089644613,28112.2720606476,63864118.47042363,0.4269052659,166.0661484351,Earth,2023-04-01,False,0
3773752,3773752,(2017 GK4),21.79,0.1165614595,0.2606393469,0.18860040320000002,116.5614594686,260.6393469284,9.0808624723,32691.1049002033,73668395.56257342,0.4924428106,191.5602533234,Earth,2023-04-01,False,1
3835502,3835502,(2018 UY1),24.15,0.039314701,0.0879103439,0.06361252245,39.3147009575,87.9103438561,13.5313884197,48712.9983110147,56572308.95693174,0.3781625297,147.1052240533,Earth,2023-04-01,False,0
3384484,3384484,(2007 RY19),22.75,0.0749126183,0.1675097069,0.1212111626,74.912618313,167.5097069204,18.8645326265,67912.3174553071,53934084.29250469,0.360527087,140.245036843,Earth,2023-03-31,False,0
3745898,3745898,(2016 EG56),22.79,0.0735453089,0.1644523102,0.11899880955,73.545308935,164.452310205,4.5356200402,16328.2321446864,32804352.499711473,0.2192835533,85.3013022337,Earth,2023-03-31,False,0
3763271,3763271,(2016 VS),27.4,0.0088014652,0.0196806745,0.01424106985,8.801465209,19.6806745089,9.8427390727,35433.8606616126,42242201.12833225,0.282371675,109.842581575,Earth,2023-03-31,False,0
3768616,3768616,(2017 CO1),23.52,0.052547853,0.1175005715,0.08502421225,52.5478530342,117.5005714561,10.1607001493,36578.5205375171,73466184.98936206,0.4910911164,191.0344442796,Earth,2023-03-31,False,0
3773596,3773596,(2017 FO127),26.8,0.0116025908,0.0259441818,0.0187733863,11.6025908209,25.9441817907,9.9034278631,35652.3403071186,15750294.892053744,0.1052842189,40.9555611521,Earth,2023-03-31,False,0
3802568,3802568,(2018 GE3),23.8,0.046190746,0.1032856481,0.07473819705,46.1907460282,103.2856480504,39.6813533486,142852.8720548066,49461260.88348762,0.3306281091,128.6143344399,Earth,2023-03-31,False,0
3826760,3826760,(2018 PK20),25.9,0.0175612318,0.0392681082,0.02841467,17.561231848,39.2681081809,7.0128305444,25246.1899598502,33443358.76919117,0.2235550464,86.9629130496,Earth,2023-03-31,False,0
3830497,3830497,(2018 SC),28.0,0.0066765941,0.0149293183,0.0108029562,6.676594135,14.9293183439,22.4186272544,80707.0581158724,44045857.45340572,0.2944283729,114.5326370581,Earth,2023-03-31,False,0
3841620,3841620,(2019 HM3),27.0,0.0105816886,0.023661375,0.0171215318,10.5816885933,23.6613750114,9.7977785365,35272.002731522,23083364.51535715,0.1543027619,60.0237743791,Earth,2023-03-31,False,0
3843575,3843575,(2019 QQ),25.2,0.0242412481,0.0542050786,0.03922316335,24.2412481101,54.2050786336,17.8141748095,64131.0293143289,32776961.174593832,0.2191004536,85.2300764504,Earth,2023-03-31,False,0
3179347,3179347,(2004 GA),20.07,0.2573682542,0.5754929116,0.4164305829,257.3682541942,575.4929116288,10.4053179475,37459.1446110418,11602972.06370386,0.077561078,30.171259342,Earth,2023-03-30,False,0
3309690,3309690,(2005 YT55),20.77,0.1864468183,0.41690776,0.30167728915,186.44681832,416.9077599521,0.8515829996,3065.6987986754,72957181.63255872,0.4876886391,189.7108806099,Earth,2023-03-30,False,0
3538600,3538600,(2010 OE22),21.23,0.1508533561,0.3373183589,0.2440858575,150.8533561176,337.3183589129,24.7804618804,89209.6627694972,67602908.21553726,0.4518975318,175.7881398702,Earth,2023-03-30,False,0
3584587,3584587,(2011 UB276),23.13,0.0628861456,0.1406176963,0.10175192095,62.8861455592,140.6176963133,19.6068662524,70584.7185085734,64223520.47159661,0.4293077199,167.0007030411,Earth,2023-03-30,False,0
3666678,3666678,(2014 FQ37),21.84,0.1139081967,0.2547064711,0.1843073339,113.9081967216,254.706471064,18.0504146789,64981.4928441793,24277900.67990741,0.162287743,63.129932027,Earth,2023-03-30,False,0
3717082,3717082,(2015 HR11),20.91,0.1748054532,0.3908768761,0.28284116465,174.8054531691,390.8768761237,15.6883484729,56478.0545024137,70343157.37068221,0.4702149661,182.9136218129,Earth,2023-03-30,False,1
3748566,3748566,(2016 GH1),27.54,0.0082519194,0.0184518527,0.013351886050000001,8.2519193852,18.4518526903,5.819943064,20951.7950305581,2945639.311404849,0.0196903827,7.6595588703,Earth,2023-03-30,False,0
3751525,3751525,(2016 GA207),23.6,0.0506471459,0.1132504611,0.0819488035,50.6471458835,113.2504610618,6.6313420702,23872.8314527299,43969350.51464457,0.2939169556,114.3336957284,Earth,2023-03-30,False,0
3761033,3761033,(2016 TZ56),19.32,0.3635423218,0.8129053443,0.58822383305,363.5423218434,812.9053443399,28.7346368613,103444.6927008301,55484035.5852337,0.3708878715,144.2753820135,Earth,2023-03-30,False,0
3781725,3781725,(2017 SE12),27.16,0.009830033,0.0219806221,0.01590532755,9.8300330186,21.9806220506,8.392397783,30212.6320188646,1981811.680467123,0.0132475929,5.1533136381,Earth,2023-03-30,False,0
3781908,3781908,(2017 SN17),22.77,0.0742258153,0.1659739687,0.120099892,74.2258153001,165.9739686963,17.1081665797,61589.3996869301,59323500.61283549,0.3965531101,154.2591598289,Earth,2023-03-30,False,0
3829440,3829440,(2018 RF6),25.0,0.02658,0.0594346868,0.043007343399999995,26.58,59.4346868419,20.0796112532,72286.6005114491,68473542.52193744,0.4577173627,178.0520540903,Earth,2023-03-30,False,0
3841185,3841185,(2019 GX19),19.96,0.2707415909,0.6053966017,0.4380690963,270.7415909448,605.396601689,15.2934140162,55056.290458459,50790556.41003108,0.3395139009,132.0709074501,Earth,2023-03-30,False,0
3549696,3549696,(2010 UP),24.98,0.0268259417,0.0599846292,0.04340528545,26.8259417119,59.9846292283,15.9033855759,57252.1880732508,68501414.86404629,0.4579036778,178.1245306642,Earth,2023-03-29,False,0
3667089,3667089,(2014 GC34),22.46,0.0856160085,0.1914432149,0.1385296117,85.6160084723,191.4432149063,25.8545339403,93076.3221851174,5239591.899316469,0.0350245087,13.6245338843,Earth,2023-03-29,False,0
3772399,3772399,(2017 FB65),25.41,0.0220067027,0.0492084832,0.03560759295,22.0067027115,49.2084832235,15.2918626962,55050.7057061868,23160193.74776943,0.1548163336,60.2235537704,Earth,2023-03-29,False,0
